Time (s),CH1_Raw (V),CH1_Filtered (V),CH2_Raw (V),CH2_Filtered (V),CH4_Raw (V),CH4_Filtered (V)
-0.498416,-3.84,-3.8424749581152313,3.18,3.1777733103077144,0.06666666666666668,0.022836218955772213
-0.498408,-3.84,-3.8425447163883457,3.18,3.177929852656169,0.06666666666666668,0.02239523160735686
-0.4984,-3.84,-3.842596093832843,3.18,3.1780274370387733,0.06666666666666668,0.0218465059638956
-0.498392,-3.84,-3.842628858267044,3.18,3.17805740767105,0.06666666666666668,0.021197853986988723
-0.498384,-3.84,-3.842642821640252,3.18,3.1780120461105734,0.0,0.020459422191456734
-0.498376,-3.84,-3.842637832799365,3.22,3.1778848923477354,0.0,0.019643479768137878
-0.498368,-3.84,-3.8426137865734247,3.14,3.1776710359651,0.0,0.01876412905197975
-0.49836,-3.84,-3.8425706486526265,3.18,3.1773673672687686,0.0,0.017836962741743047
-0.498352,-3.84,-3.8425084947496098,3.18,3.17697278072335,0.0,0.016878693723106016
-0.498344,-3.84,-3.8424275615441066,3.18,3.176488324675781,0.0,0.01590677959958287
-0.498336,-3.84,-3.842328305934279,3.18,3.175917291440095,0.0,0.014939057866296694
-0.498328,-3.84,-3.8422114681566537,3.18,3.175265241192681,0.0,0.013993401050384283
-0.49832,-3.84,-3.8420781333983465,3.22,3.174539953183139,0.06666666666666668,0.013087394885097987
-0.498312,-3.88,-3.841929785676316,3.18,3.1737512991802266,0.0,0.012238037374382662
-0.498304,-3.84,-3.841768347358672,3.18,3.1729110372306284,0.0,0.011461453714879406
-0.498296,-3.84,-3.841596198524432,3.18,3.1720325289166382,0.06666666666666668,0.010772622347863421
-0.498288,-3.84,-3.8414161728776888,3.18,3.171130389501113,0.0,0.01018511011483475
-0.49828,-3.84,-3.841231530331133,3.14,3.170220085959912,0.0,0.009710818094447855
-0.498272,-3.84,-3.8410459090085727,3.18,3.1693175017649478,0.0,0.00935974358944475
-0.498264,-3.84,-3.840863260466048,3.14,3.1684384890554966,0.0,0.009139767288958888
-0.498256,-3.84,-3.8406877718701855,3.18,3.1675984284714236,0.0,0.009056476344548637
-0.498248,-3.84,-3.8405237784676456,3.14,3.1668118147754547,0.0,0.009113033140647599
-0.49824,-3.84,-3.8403756692842097,3.14,3.1660918832841385,0.0,0.009310096749278386
-0.498232,-3.84,-3.840247788664103,3.14,3.1654502885207783,0.0,0.009645800661957488
-0.498224,-3.84,-3.8401443359966105,3.22,3.164896842030949,0.0,0.010115786926878298
-0.498216,-3.84,-3.840069265773751,3.18,3.164439310942443,0.06666666666666668,0.01071329343118813
-0.498208,-3.84,-3.8400261899735697,3.14,3.164083274466172,0.0,0.011429288293227306
-0.4982,-3.84,-3.8400182846611233,3.14,3.163832034625449,0.0,0.012252644392296617
-0.498192,-3.84,-3.840048202634161,3.18,3.1636865797413716,0.0,0.013170348699169871
-0.498184,-3.84,-3.8401179939024326,3.18,3.1636456012005043,0.0,0.01416774385821258
-0.498176,-3.84,-3.840229035766492,3.14,3.163705563630831,0.0,0.015228800620230094
-0.498168,-3.84,-3.8403819742408256,3.14,3.163860827128471,0.06666666666666668,0.01633641791866889
-0.49816,-3.84,-3.840576678533024,3.18,3.1641038192793935,0.0,0.017472743959354872
-0.498152,-3.84,-3.840812210230821,3.18,3.1644252537799367,0.06666666666666668,0.01861950927544743
-0.498144,-3.84,-3.841086808746869,3.14,3.1648143905570367,0.0,0.01975836322364031
-0.498136,-3.84,-3.84139789441152,3.14,3.165259330330505,0.0,0.020871208847587763
-0.498128,-3.84,-3.8417420903713686,3.18,3.165747335454986,0.0,0.02194053543690556
-0.49812,-3.84,-3.842115264130628,3.18,3.1662651676574756,0.0,0.022949750713474267
-0.498112,-3.84,-3.8425125891492864,3.18,3.166799431039128,0.06666666666666668,0.02388351351965743
-0.498104,-3.84,-3.8429286263728866,3.18,3.1673369067711126,0.0,0.024728063665646963
-0.498096,-3.84,-3.843357424901512,3.18,3.167864866327948,0.0,0.025471540880902647
-0.498088,-3.84,-3.843792640199544,3.18,3.168371353151326,0.0,0.0261042817885032
-0.49808,-3.84,-3.844227667293981,3.14,3.1688454270214246,0.06666666666666668,0.02661908182213024
-0.498072,-3.84,-3.8446557853009034,3.18,3.169277369657768,0.06666666666666668,0.02701140610375666
-0.498064,-3.88,-3.845070308411016,3.14,3.169658852944808,0.06666666666666668,0.027279530121921736
-0.498056,-3.84,-3.8454647375072706,3.22,3.1699830718619912,0.0,0.027424591070946622
-0.498048,-3.84,-3.845832906645641,3.18,3.170244843118053,0.06666666666666668,0.027450536034655696
-0.49804,-3.84,-3.8461691201779606,3.14,3.170440669543967,0.06666666666666668,0.027363961808588255
-0.498032,-3.84,-3.8464682785140094,3.14,3.1705687712142727,0.0,0.027173849565527982
-0.498024,-3.84,-3.846725991767756,3.18,3.1706290862979167,0.06666666666666668,0.026891204648264874
-0.498016,-3.84,-3.8469386799952856,3.18,3.170623244984234,0.0,0.026528618251613647
-0.498008,-3.88,-3.847103656951144,3.18,3.170554517216144,0.0,0.026099773478106214
-0.498,-3.84,-3.8472191923979375,3.18,3.170427731535516,0.06666666666666668,0.025618921981082038
-0.497992,-3.88,-3.84728454719392,3.18,3.170249161014657,0.0,0.025100358492518526
-0.497984,-3.84,-3.8472999765546017,3.18,3.1700263736850234,0.0,0.02455791968746672
-0.497976,-3.84,-3.847266699996071,3.14,3.169768047866269,0.0,0.0240045323627694
-0.497968,-3.84,-3.847186840360252,3.18,3.169483755895029,0.0,0.023451833922542208
-0.49796,-3.84,-3.847063337366001,3.18,3.1691837217949725,0.0,0.022909884307311033
-0.497952,-3.84,-3.846899842165525,3.18,3.1688785589040034,0.0,0.022386982002045995
-0.497944,-3.88,-3.846700598431185,3.18,3.1685789932183,0.0,0.021889588498342317
-0.497936,-3.84,-3.846470313748093,3.14,3.168295578825436,0.06666666666666668,0.021422356941747926
-0.497928,-3.84,-3.8462140241488094,3.18,3.1680384137568205,0.0,0.02098825284083214
-0.49792,-3.84,-3.8459369553369704,3.14,3.1678168665997912,0.0,0.020588749017286925
-0.497912,-3.84,-3.8456443857548175,3.18,3.1676393246802528,0.06666666666666668,0.02022407431033761
-0.497904,-3.84,-3.84534151751836,3.14,3.167512973198554,0.0,0.01989349511827106
-0.497896,-3.84,-3.8450333605587663,3.18,3.167443612130109,0.06666666666666668,0.0195956092792804
-0.497888,-3.84,-3.8447246335484024,3.18,3.1674355148582274,0.0,0.0193286330505034
-0.49788,-3.84,-3.8444196831258672,3.18,3.1674913300799847,0.06666666666666668,0.01909066481033798
-0.497872,-3.84,-3.844122420923729,3.14,3.1676120273223254,0.0,0.018879913474132756
-0.497864,-3.88,-3.8438362760652462,3.14,3.1677968868161046,0.0,0.01869488458187188
-0.497856,-3.84,-3.8435641594857257,3.18,3.168043535359363,0.0,0.018534521497523226
-0.497848,-3.84,-3.843308436414497,3.18,3.1683480290736683,0.06666666666666668,0.01839830176857381
-0.49784,-3.84,-3.843070905093078,3.14,3.168704981065203,0.0,0.01828628863557181
-0.497832,-3.84,-3.842852782475625,3.18,3.1691077286880676,0.06666666666666668,0.018199136319136153
-0.497824,-3.84,-3.842654699605712,3.18,3.1695485329968744,0.0,0.018138047783908665
-0.497816,-3.84,-3.842476709758583,3.18,3.1700188019300577,0.0,0.018104686451629697
-0.497808,-3.84,-3.842318311744685,3.18,3.1705093283530856,0.0,0.018101047425821918
-0.4978,-3.84,-3.8421784897467535,3.14,3.1710105347659687,0.06666666666666668,0.018129296637637647
-0.497792,-3.84,-3.842055770054932,3.18,3.1715127182871017,0.0,0.018191586542515986
-0.497784,-3.84,-3.8419482941238585,3.18,3.1720062911592777,0.0,0.018289855757345604
-0.497776,-3.84,-3.8418539064952126,3.18,3.1724820122399655,0.06666666666666668,0.018425619573464065
-0.497768,-3.84,-3.841770255301894,3.14,3.172931204144613,0.0,0.018599759188788825
-0.49776,-3.84,-3.8416949022897553,3.18,3.1733459501449643,0.0,0.0188123188767958
-0.497752,-3.84,-3.841625438553757,3.22,3.1737192647049377,0.0,0.019062321646911785
-0.497744,-3.84,-3.8415596014828095,3.18,3.1740452310822485,0.06666666666666668,0.01934761474565075
-0.497736,-3.84,-3.841495387737436,3.18,3.174319099568735,0.0,0.019664755703223336
-0.497728,-3.84,-3.841431156443462,3.18,3.174537342465047,0.0,0.020008948022915165
-0.49772,-3.88,-3.841365716229988,3.14,3.1746976666835214,0.0,0.0203740346947257
-0.497712,-3.84,-3.841298389622548,3.18,3.174798989491315,0.0,0.020752557379641257
